,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:34.215176627Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:42.36568995Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:50.001172218Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:16:58.140988523Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:06.250825936Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:14.384083677Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:22.014114889Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:30.153938421Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:38.235356673Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:46.366306561Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:17:54.047384137Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:02.219442568Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:10.343839795Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:18.417142672Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:26.507284344Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:34.188189931Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:42.281121599Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:50.47877417Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:18:58.075755632Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:19:06.161666173Z,0,alerts,suricata_stats,alpha
