,result,table,_start,_stop,_time,_value,_field,_measurement,fw_version,kex_algo,node
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:07.867669625Z,753,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.612417145Z,858,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.635122231Z,858,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.250497521Z,687,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.269825075Z,687,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.088359023Z,904,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.114233647Z,904,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.771841873Z,2437,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.862393881Z,2437,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:17.852911526Z,1094,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:19.934839249Z,1094,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.810673689Z,737,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.828596781Z,737,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.525633089Z,533,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.544382445Z,533,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.308153759Z,1097,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.33311187Z,1097,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.220830589Z,997,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.24347209Z,997,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.91859334Z,779,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.942521074Z,779,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.81897051Z,902,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.839560558Z,902,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.446082141Z,777,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.464898989Z,777,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.186942704Z,816,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.211274308Z,816,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.83997608Z,661,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.861235102Z,661,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.615322162Z,887,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.64104182Z,887,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.967417082Z,722,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.993980511Z,722,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.012713782Z,838,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.038233397Z,838,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.680901613Z,880,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.706630105Z,880,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.053681577Z,2731,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,3,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.076165481Z,2731,hs_latency_ms,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:07.150250256Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:07.180944509Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:07.845752103Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:07.867669625Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.612417145Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.635122231Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.250497521Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.269825075Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.088359023Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.114233647Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.771841873Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.862393881Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:17.852911526Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:19.934839249Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.810673689Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.828596781Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.525633089Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.544382445Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.308153759Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.33311187Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.220830589Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.24347209Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.91859334Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.942521074Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.81897051Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.839560558Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.446082141Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.464898989Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.186942704Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.211274308Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.83997608Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.861235102Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.615322162Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.64104182Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.967417082Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.993980511Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.012713782Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.038233397Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.680901613Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.706630105Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.053681577Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.076165481Z,26,hs_req_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:07.150250256Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:07.180944509Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:07.845752103Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:07.867669625Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.612417145Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:08.635122231Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.250497521Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:09.269825075Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.088359023Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:04:10.114233647Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.771841873Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:04:13.862393881Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:17.852911526Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:19.934839249Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.810673689Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:04:18.828596781Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.525633089Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:04:19.544382445Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.308153759Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:04:20.33311187Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.220830589Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:04:21.24347209Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.91859334Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:04:21.942521074Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.81897051Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:04:22.839560558Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.446082141Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:04:23.464898989Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.186942704Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:04:24.211274308Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.83997608Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:04:24.861235102Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.615322162Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:04:25.64104182Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.967417082Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:47:37.993980511Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.012713782Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:47:39.038233397Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.680901613Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:47:38.706630105Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.053681577Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:47:39.076165481Z,1540,hs_resp_bytes,telemetry_handshake,1.1.0-SR-ASCON128,Kyber768,DCB4D90B5258
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.079841258Z,962,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:08.099177086Z,962,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.403630126Z,887,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:04:11.42553361Z,887,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.565864197Z,764,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:04:09.590121119Z,764,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:04:11.321951926Z,530,hs_latency_ms,telemetry_handshake,1.1.0-TS-ASCON128,Kyber768,CC8DA20CDB50
