,result,table,_start,_stop,_time,_value,_field,_measurement,fw_version,kex_algo,node,phase
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:01:37.146259655Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:37.813206292Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:01:38.562925643Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:01:39.075274367Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:01:40.236953123Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,4,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T23:01:41.239522217Z,178,hs_req_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:01:14.556907133Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:01:15.160839899Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:01:15.673047125Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:01:16.192561293Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:01:16.31887767Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:01:19.308538423Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:20.697211455Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T06:01:22.131095403Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:01:23.228051272Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:01:24.570442677Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:01:25.396519692Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:01:26.904659505Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:01:28.016267887Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:01:29.128062897Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:01:30.118142516Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:01:31.551272909Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:32.678982814Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:01:35.861484351Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T17:01:36.55482012Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:01:37.146259655Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:37.813206292Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:01:38.562925643Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:01:39.075274367Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:01:40.236953123Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,5,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T23:01:41.239522217Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-SR-AES128GCM,ECDH-secp384r1,CC8DA20CE224,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:01:15.518321716Z,513,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:01:16.126188497Z,495,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:01:16.745545905Z,516,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:01:17.354142682Z,508,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:01:20.488554092Z,832,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:01:19.145738282Z,530,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:23.762350007Z,498,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T06:01:28.137364117Z,4351,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:01:29.15202926Z,769,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:01:30.198765756Z,699,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:01:30.970232735Z,522,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:01:32.032125307Z,737,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:01:33.354477912Z,1026,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:01:34.446173376Z,794,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:01:35.52258252Z,760,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:01:36.945158224Z,1128,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:38.048916534Z,782,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:01:41.002989341Z,508,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T17:01:45.398881304Z,508,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:01:42.315565239Z,793,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:42.767072942Z,1038,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:01:43.726541576Z,1042,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:01:44.446161464Z,690,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:01:45.517211759Z,756,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,6,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T23:01:46.570914865Z,756,hs_latency_ms,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:01:15.518321716Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:01:16.126188497Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:01:16.745545905Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:01:17.354142682Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:01:20.488554092Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:01:19.145738282Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:23.762350007Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T06:01:28.137364117Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:01:29.15202926Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:01:30.198765756Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:01:30.970232735Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:01:32.032125307Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:01:33.354477912Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:01:34.446173376Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:01:35.52258252Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:01:36.945158224Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:38.048916534Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:01:41.002989341Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T17:01:45.398881304Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:01:42.315565239Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:42.767072942Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:01:43.726541576Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:01:44.446161464Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:01:45.517211759Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,7,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T23:01:46.570914865Z,178,hs_req_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:01:15.518321716Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T00:01:16.126188497Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T01:01:16.745545905Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T02:01:17.354142682Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T03:01:20.488554092Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T04:01:19.145738282Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:23.762350007Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T06:01:28.137364117Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T07:01:29.15202926Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T08:01:30.198765756Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T09:01:30.970232735Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T10:01:32.032125307Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T11:01:33.354477912Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T12:01:34.446173376Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T13:01:35.52258252Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T14:01:36.945158224Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T15:01:38.048916534Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T16:01:41.002989341Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T17:01:45.398881304Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T18:01:42.315565239Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T19:01:42.767072942Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T20:01:43.726541576Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T21:01:44.446161464Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T22:01:45.517211759Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie
,_result,8,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T23:01:46.570914865Z,153,hs_resp_bytes,telemetry_handshake,1.0.0-TS-AES128GCM,ECDH-secp384r1,CC8DA20D4484,charlie

