,result,table,_start,_stop,_time,_value,_field,_measurement,fw_version,node
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:52.060603247Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:52.084651524Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:56.994146354Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:04:57.017949431Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:02.523874563Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:02.54861996Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:07.185043921Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:07.209824799Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:12.009397765Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:12.029004237Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:17.00606011Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:17.037723869Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:22.171508843Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:22.189385099Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:27.147671024Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:27.166237122Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:32.031757284Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:32.059354973Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:36.996843755Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:37.019269038Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:42.148069396Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:42.170736897Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:47.117660817Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:47.137748523Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:52.004820786Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:52.04137201Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:57.255989599Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:05:57.274148796Z,0,relay_state,telemetry_relay,1.1.0-SR-ASCON128,DCB4D90B5258
